component_name,component_set_name,week,insertions,detachments
"Platform=Web, Type=Standard, Size=Small, State=Default",Link,2025-12-21,17,0
"Type=Default, State=Hover, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-12-21,6,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-12-21,16,0
Type=Sale,Flag,2025-12-21,693,0
Icon - Spinner,,2025-12-21,31,0
Icon - Chat sparkle,,2025-12-21,64,0
"Platform=Web, Type=Standard, Size=Medium, State=Default",Link,2025-12-21,1,0
"Platform=Web, Type=Standard, Size=Large, State=Default",Link,2025-12-21,12,0
"With icon=True, State=Default, Size=Small",Follow button,2025-12-21,108,0
Icon - Box,,2025-12-21,11,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-12-21,38,0
Layer=Background,Page control,2025-12-21,44,0
"Thickness=1px, Colour=Grey",Divider (Horizontal),2025-12-21,2635,0
"Platform=Desktop, Link color=White, Overlay=Off",Embedded Navigation,2025-12-21,1,0
Icon - Gear,,2025-12-21,4,0
"Thickness=1px, Colour=Black",Divider (Horizontal),2025-12-21,215,0
Type=Read,Linear scale,2025-12-21,45,0
Size=Small,Plus Wordmark,2025-12-21,5,0
Icon - Cross (X),,2025-12-21,127,0
State=Default,.Breadcrumb link,2025-12-21,13,0
"State=Default, Badge=No",Dropdown Icon Trigger,2025-12-21,99,0
"Type=Default, State=Default",Dropdown Trigger (default),2025-12-21,71,0
Type=Short Link,Message,2025-12-21,98,0
State=Deselected,Radio button,2025-12-21,25,0
"Platform=App, Type=Icon, Size=Large, State=Default",Link,2025-12-21,1,0
Breakpoints=1280+,Footer,2025-12-21,73,0
Icon -  Arrow (Right),,2025-12-21,143,0
Icon - T-shirts,,2025-12-21,2,0
Type=Negative,Flag,2025-12-21,2,0
Icon - Magnifying glass,,2025-12-21,43,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-12-21,9,0
Icon -  Avatar A,,2025-12-21,40,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-12-21,2,0
Icon - Truck,,2025-12-21,15,0
Type=3. Halftime,Image ratio,2025-12-21,4,0
Icon - Size Body,,2025-12-21,5,0
"Type=Primary, State=Disabled, Size=Default",Button,2025-12-21,31,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-12-21,3,0
"Left action=Close (X), Number of titles=1, Right Action=None",Top bar (Android),2025-12-21,30,0
Icon - Fire,,2025-12-21,22,0
Type=Custom - Background,Dropdown Menu (Desktop),2025-12-21,7,0
Icon - Bell Set (Filled),,2025-12-21,1,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-12-21,51,0
Platform=App,Icon button - More,2025-12-21,1,0
"State=Selected w/ Badge, Type=Default",🚧 [DEPRECATED] Selector,2025-12-21,13,0
Icon - Jeans,,2025-12-21,14,0
Type=Scrollable,Drawer,2025-12-21,1,0
"Thickness=2px, Colour=Black",Divider (Horizontal),2025-12-21,9,0
Icon - Heart (Outlined),,2025-12-21,121,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-12-21,793,0
Icon - Success,,2025-12-21,45,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-12-21,1,0
Icon - Shoes (Sports shoes),,2025-12-21,2,0
Icon - Zalando Logo Mark (Filled),,2025-12-21,300,0
Icon - Chevron Down,,2025-12-21,371,0
"Platform=Web, Type=Icon, Size=Large, State=Default",Link,2025-12-21,7,0
Platform=iOS: iPhone X (and newer),Status bar,2025-12-21,593,0
Icon - View grid,,2025-12-21,20,0
Platform=App,Icon button - More,2025-12-21,1,0
Icon - Copy,,2025-12-21,17,0
"With icon=True, State=Default, Size=Default",Follow button,2025-12-21,2,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-12-21,2,0
Icon - Share (Web),,2025-12-21,25,0
"Platform=App, Type=Error, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-12-21,3,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-12-21,36,0
Icon - Heart (Filled),,2025-12-21,143,0
Icon - Box Trade-in,,2025-12-21,17,0
Icon - Contrast ,,2025-12-21,2,0
Icon - Sports Bags,,2025-12-21,1,0
Icon - Trash,,2025-12-21,21,0
Icon - Beauty Mother&Baby,,2025-12-21,1,0
Icon - Sweatshirts,,2025-12-21,34,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-12-21,1,0
Icon - Color Palette,,2025-12-21,4,0
"State=Default, Type=Swatch",🚧 [DEPRECATED] Selector,2025-12-21,51,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-12-21,58,0
Icon - Cross (X) (Circle - Filled),,2025-12-21,3,0
"Platform=Web, Type=Navigation link, State=Pressed, Size=Small",🚧 [DEPRECATED] Link,2025-12-21,37,0
Type=Vertical,Checkbox group,2025-12-21,1,0
Icon - Checkmark,,2025-12-21,45,0
Icon - Ruler,,2025-12-21,34,0
Type=Down,Icon button - Navigation arrow,2025-12-21,1,0
"Checked=Off, State=Default",Checkbox,2025-12-21,96,0
Breakpoints=480 - 767,Footer,2025-12-21,4,0
Icon - Expand Arrow,,2025-12-21,68,0
Icon - Pencil,,2025-12-21,13,0
"Platform=Web, Type=Default",Notifications,2025-12-21,38,0
Type=1. Portrait,Image ratio,2025-12-21,37,0
Type=4. Third Party,Image ratio,2025-12-21,12,0
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-12-21,82,0
Platform=App,Icon button - More,2025-12-21,20,0
Icon - Information,,2025-12-21,648,0
Top bar=On,Action sheet,2025-12-21,3,0
"Expanded=false, State=Default",Expandable container [Based on current component],2025-12-21,4,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-12-21,3,0
Icon - Location,,2025-12-21,12,0
"Platform=App, Type=Icon, Size=Small, State=Default",Link,2025-12-21,5,0
"Platform=iOS, CTA Length=Short, Intention=Ping",Dialog (App),2025-12-21,1,0
Icon - Clock,,2025-12-21,35,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-12-21,2,0
Icon - Chevron Left,,2025-12-21,82,0
"Type=Swatch, State=Default",Selector,2025-12-21,1,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-12-21,2,0
"Left action=None, Action=None",Top bar (iOS),2025-12-21,1,0
"State=Selected, Platform=App & mWeb",Filter Dropdown Trigger,2025-12-21,2,0
Icon - More,,2025-12-21,501,0
"Platform=iOS, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-12-21,1,0
"Checked=On, State=Selected",Checkbox,2025-12-21,18,0
Icon - Factory,,2025-12-21,3,0
"Platform=App, Type=Success, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-12-21,8,0
Icon - model sparkle,,2025-12-21,8,0
Icon - Chevron Right,,2025-12-21,329,0
Icon - Share (iOS),,2025-12-21,170,0
Icon - Flag,,2025-12-21,16,0
Icon - Eye Open,,2025-12-21,172,0
"State=Max length, Optional=Yes, Message=None",Text area,2025-12-21,2,0
Icon - Truck (Premium) ,,2025-12-21,1,0
"Type=Logo, Color=Original",Zalando Logo,2025-12-21,53,0
Platform=Web,Icon button - More,2025-12-21,38,0
"Direction=Vertical, Text=None, State=Completed, Type=Icon",Progress Stepper,2025-12-21,1,0
Alignment=Auto-width,Tabs group,2025-12-21,13,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-12-21,58,0
"Left action=Close (X), Action=Text action",Top bar (iOS),2025-12-21,49,0
State=Selected,Reminder button,2025-12-21,13,0
"Type=Default, State=Default, Label=Off, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-12-21,16,0
Icon - Magnifying glass with plus,,2025-12-21,5,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-12-21,36,0
Type=2. Almost square,Image ratio,2025-12-21,31,0
Layer=Foreground,Page control,2025-12-21,149,0
Icon - Shapes (Grid),,2025-12-21,1,0
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-12-21,2,0
Breakpoints=320 - 374,Header,2025-12-21,20,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-12-21,65,2
Icon - Packstation,,2025-12-21,12,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-12-21,108,0
Color=Yes,Divider - Dashed (Progress Stepper Only),2025-12-21,36,0
Icon - Globe,,2025-12-21,41,0
"Platform=Web, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-12-21,18,0
"Platform=App, State=Selected",Icon button - Reminder,2025-12-21,2,0
"Platform=Web, Type=Navigation link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-12-21,66,0
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-12-21,95,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-12-21,30,0
"Type=Default, State=Default",Dropdown Trigger (default),2025-12-21,1,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-12-21,66,0
Breakpoints=320 - 479,Footer,2025-12-21,9,0
"Platform=Web, Type=Success",Notifications,2025-12-21,17,0
Type=Strong (Designer),Flag,2025-12-21,691,0
Icon -  Arrow (Down),,2025-12-21,11,0
"Left action=Back (Arrow), Action=Icon",Top bar (iOS),2025-12-21,46,0
"State=Default, Size=Medium",Text buttons,2025-12-21,13,0
"On/off=No, State=Enabled",Switch,2025-12-21,83,0
Breakpoint=Desktop 1024 <-> +1280,Carousel Header (Web),2025-12-21,1,0
Alignment=Fixed,Tabs group,2025-12-21,1,0
"State=Default, Platform=Web",Filter Dropdown Trigger,2025-12-21,19,0
"Platform=Mobile/App, Link color=Black, Overlay=On",Embedded Navigation,2025-12-21,1,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-12-21,26,0
Size=8px (XXS),Spacer,2025-12-21,88,0
Table column,,2025-12-21,122,0
"Viewport=iOS: 375+, Selected tab=Home",Navigation bar,2025-12-21,150,0
Icon - Zalando Logo Mark (Outlined),,2025-12-21,1,0
Icon - Equalizer,,2025-12-21,23,0
"Platform=Web, Type=Icon, Size=Large, State=Hover",Link,2025-12-21,13,0
Size=12px (XS),Spacer,2025-12-21,35,0
"Active=Active, Size=Small",Plus Points Logo,2025-12-21,11,0
Type=Positive,Flag,2025-12-21,615,0
"Platform=Web, State=Deselected",Icon button - Reminder,2025-12-21,38,0
"Type=Secondary, State=Disabled, Size=Default",Button,2025-12-21,4,0
Icon - Pullovers & Knitwear,,2025-12-21,4,0
"Platform=Web, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-12-21,40,0
"On/off=No, State=Focus",Switch,2025-12-21,85,0
Icon - Trousers,,2025-12-21,1,0
Icon - Cross (X) (Circle - Outlined),,2025-12-21,32,0
Icon - Barcode,,2025-12-21,33,0
"Type=Tertiary, State=Default, Size=Default",Button,2025-12-21,38,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Trailing",Text input,2025-12-21,7,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-12-21,1,0
Size=36px (L),Spacer,2025-12-21,20,0
Size=24px (M),Spacer,2025-12-21,85,0
State=Default,.Breadcrumb link,2025-12-21,68,0
"Type=Secondary, State=Default, Size=Default",Button,2025-12-21,130,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-12-21,4,0
Country=Germany (DE),Country flag,2025-12-21,8,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-12-21,26,0
"Left action=Close (X), Action=None",Top bar (iOS),2025-12-21,22,0
"Number=Double, Resize=Original",Badge,2025-12-21,4,0
"Panel=Default, State=Collapsed, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-12-21,1,0
Top bar=Off,Action sheet,2025-12-21,3,1
"State=Default, Size=Large",Text buttons,2025-12-21,351,0
"Platform=Web, Type=Navigation link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-12-21,52,0
"Type=Category, Platform=Desktop, State=Default",Search bar,2025-12-21,1,0
Icon - Space,,2025-12-21,2,0
"Buttons=None, Visual=None",Tooltip,2025-12-21,3,0
Icon - Camera,,2025-12-21,4,0
Size=16px (S),Spacer,2025-12-21,31,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-12-21,2,0
"Number=Single, Resize=Original",Badge,2025-12-21,17,0
"Type=Tertiary, State=Default, Size=Small",Button,2025-12-21,12,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-12-21,316,0
Icon - Play Triangle,,2025-12-21,3,0
"Platform=Mobile/App, Link color=Black, Overlay=Off",Embedded Navigation,2025-12-21,5,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-12-21,83,0
Alignment=Scrollable,Tabs group,2025-12-21,12,0
Type=Left,Icon button - Navigation arrow,2025-12-21,61,0
"Platform=Android, CTA Length=Long, Intention=Inform",Dialog (App),2025-12-21,1,0
Icon - Truck (Long Distance),,2025-12-21,2,0
State=Deselected,Radio button,2025-12-21,1,0
"Active=Active, Size=Small",Plus Points Logo,2025-12-14,34,0
Icon - Face Strong Negative (Outlined),,2025-12-14,1,0
Platform=Android,Status bar,2025-12-14,11,0
"Platform=App, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-12-14,219,0
"Platform=App, Type=Error",Notifications,2025-12-14,37,0
Icon -  Arrow (Right),,2025-12-14,235,0
Icon - Face Negative (Outlined),,2025-12-14,1,0
"State=Active, Platform=App & mWeb",Filter Dropdown Trigger,2025-12-14,15,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-12-14,30,0
Icon - Truck (Fast),,2025-12-14,1,0
Icon - View mondrian,,2025-12-14,11,0
Icon - Play,,2025-12-14,271,0
Icon - Spinner,,2025-12-14,8,0
"Type=Wordmark, Color=Original",Zalando Logo,2025-12-14,97,0
Icon - Avatar Add,,2025-12-14,4,0
"State=Selected w/ Badge, Type=Default",🚧 [DEPRECATED] Selector,2025-12-14,2,0
"Platform=Web, State=Default",Icon button - Trade-in,2025-12-14,16,0
"Type=Read (Static), State=Disabled",Rating stars,2025-12-14,0,1
Icon - Credit Card,,2025-12-14,2,0
Icon - Jeans,,2025-12-14,10,0
"Orientation=Horizontal, State=Initial",Video (Web),2025-12-14,1,0
Pill highlight,,2025-12-14,92,0
Icon - Zalando Logo Mark (Filled),,2025-12-14,1874,0
"Breakpoint=480 (Phablet), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-12-14,1,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-12-14,30,0
"With icon=False, State=Default, Size=Default",Follow button,2025-12-14,1,0
"Left action=Close (X), Action=Icon",Top bar (iOS),2025-12-14,3,0
Color=No,Divider - Dashed (Progress Stepper Only),2025-12-14,70,0
"Direction=Vertical, Text=None, State=Inactive, Type=Number",Progress Stepper,2025-12-14,2,0
"Platform=App, Type=Icon, Size=Medium, State=Default",Link,2025-12-14,20,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-12-14,15,0
Icon - Zalando Logo Mark (Outlined),,2025-12-14,4,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-12-14,1,0
Top bar=On,Action sheet,2025-12-14,4,1
"Direction=Vertical, Text=None, State=Completed, Type=Number",Progress Stepper,2025-12-14,6,0
"State=Default, Size=Small",Text buttons,2025-12-14,55,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-12-14,190,0
Icon - Star (Filled),,2025-12-14,82,0
Icon - Bell Set (Outlined),,2025-12-14,3,0
"Type=Icon, State=Disabled",Dropdown Trigger (default),2025-12-14,1,0
"State=Default, Optional=No, Message=None",Text area,2025-12-14,7,0
Icon - Face Strong Positive (Outlined),,2025-12-14,15,0
"Type=Default, State=Default",Dropdown Trigger (default),2025-12-14,4,0
Icon - Audio Off (Mute),,2025-12-14,28,0
Icon -  Avatar A,,2025-12-14,217,0
"State=Default, Type=Default",🚧 [DEPRECATED] Selector,2025-12-14,1369,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-12-14,52,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-12-14,341,0
Icon - Shoes (Sports shoes),,2025-12-14,1,0
Breakpoints=320 - 479,Footer,2025-12-14,27,0
"Platform=Web, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-12-14,332,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-12-14,3,0
"Number=Single, Resize=Original",Badge,2025-12-14,217,0
"Platform=Web, Type=Success",Notifications,2025-12-14,9,0
Platform=App / mWeb,List - Headers,2025-12-14,8,0
Platform=Web,Icon button - More,2025-12-14,8,0
Icon - Shoes (Business - Men),,2025-12-14,1,0
Icon -  Arrow (Left),,2025-12-14,476,0
Type=Light mode,Home indicator (iOS),2025-12-14,1461,0
Platform=Web,Icon button - More,2025-12-14,26,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-12-14,9,0
Size=Small,Plus Wordmark,2025-12-14,17,0
Icon - Clothing,,2025-12-14,469,0
Icon - Microphone,,2025-12-14,4,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-12-14,13,0
Icon - Gift Card,,2025-12-14,20,0
State=Hover (Web only),Radio button,2025-12-14,3,0
Type=Scrollable,Drawer,2025-12-14,3,0
"State=Selected, Platform=App & mWeb",Filter Dropdown Trigger,2025-12-14,7,0
"State=Default, Optional=Yes, Message=Error",Text area,2025-12-14,1,0
Icon - Home,,2025-12-14,28,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-12-14,200,0
"State=Deselected, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-12-14,134,0
Icon - model sparkle,,2025-12-14,2,0
"With icon=True, State=Default, Size=Small",Follow button,2025-12-14,408,0
"Left action=Back (Arrow), Action=Icon",Top bar (iOS),2025-12-14,216,1
Platform=Web,Icon button - More,2025-12-14,23,0
Icon - Zalando Plus,,2025-12-14,104,0
"Platform=App, Type=Standard, Size=Medium, State=Default",Link,2025-12-14,9,0
"Left action=Back (Arrow), Number of titles=2, Right Action=1 icon",Top bar (Android),2025-12-14,1,0
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-12-14,16,0
"Platform=Web, Type=Standard link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-12-14,104,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-12-14,4,0
"Platform=iOS, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-12-14,135,0
Icon - Price info,,2025-12-14,40,0
Icon - Cross (X),,2025-12-14,259,0
"State=Default, Label=Yes, Optional=On, Message=Error, Icon=Trailing",Text input,2025-12-14,10,0
"Panel=Default, State=Expanded, Optional=Off, Subtext=Off, Static content=On",Panel,2025-12-14,22,1
"Type=Default, State=Selected",Dropdown Trigger (default),2025-12-14,2,0
"Level=4 Superstar, Size=Small",Plus Levels Logo,2025-12-14,32,0
Icon - Lock Closed,,2025-12-14,160,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-12-14,1156,0
Icon - Newsletter,,2025-12-14,4,0
Icon - Phone,,2025-12-14,14,0
Platform=iOS: iPhone X (and newer),Status bar,2025-12-14,1507,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-12-14,24,0
"Type=List Item, Lines=Three, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-12-14,2,1
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-12-14,16,0
"Viewport=iOS: 375+, Selected tab=Categories",Navigation bar,2025-12-14,211,0
"Panel=Default, State=Collapsed, Optional=On, Subtext=Off, Static content=Off",Panel,2025-12-14,12,0
"Platform=App, Type=Icon, Size=Large, State=Default",Link,2025-12-14,46,1
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-12-14,314,4
Icon - Download,,2025-12-14,96,0
