component_name,component_set_name,week,insertions,detachments
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=False",Sales Banner (Desktop web),2025-12-07,2,1
Type=SEPA,Payment Logo,2025-12-07,29,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,33,0
Property 1=Review available,Ratings summary,2025-12-07,45,0
Type=Default,Flag,2025-12-07,46,0
"Sale=False, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-12-07,1488,0
Viewport=App/mWeb,Early Access header,2025-12-07,42,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-12-07,4,0
"Platform=Desktop, Type=3 - Sell it back",USPs,2025-12-07,49,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-12-07,68,7
"Type=Saved, Breakpoint=1280+",Outfit Cards (Web),2025-12-07,11,0
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-12-07,273,1
"Type=Standard, Delivery=Long distance, Sale=True, Not available=Off",Product Card | Checkout,2025-12-07,2,0
"Platform=Desktop, Type=Many images",.Image Gallery (deprecated),2025-12-07,3,1
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-12-07,2,0
"Platform=App, Real Data?=Yes",Detail - Tile,2025-12-07,34,0
Type=AFC with item,Outfit Cards (App),2025-12-07,58,0
"Sale=False, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-12-07,2674,0
"Platform=Desktop, Type=2 - Returns",USPs,2025-12-07,36,0
"Type=Sale, Platform=Desktop",🚧 [DEPRACATED] .Pricing,2025-12-07,1,0
Proposition=Pre-owned,PDP - Full page,2025-12-07,1,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=True",🚧 [DEPRECATED] Pricing + Item Details,2025-12-07,25,0
Type=PayPal,Payment Logo,2025-12-07,31,0
"Type=Default, Status=Checked",Product card | Returns,2025-12-07,2,0
"Device=640, Inverted=Yes, Products=Yes, Description=Yes, Link=Yes",Showstopper (Email),2025-12-07,1,0
"Breakpoint=375-478, Type=Standard",Product Card Order Details Webview,2025-12-07,9,0
"Sale=True, From (price)=True, Breakpoint=1280+",🚧 [deprecated] Product price,2025-12-07,35,0
"Type=Standard, Delivery=None, Sale=True, Not available=Off",Product Card | Checkout,2025-12-07,8,1
Type=Plus Premium delivery,Fulfillment flag,2025-12-07,3155,0
"Type=Default, Breakpoint=480-767",Outfit Cards (Web),2025-12-07,3,0
"Device=640, Inverted=No, Products=No, Description=No, Link=Yes",Showstopper (Email),2025-12-07,1,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-12-07,31,0
"Type=Beauty, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-12-07,2,0
"Platform=App, # Items=01, View All=Yes",Tile,2025-12-07,4,0
Type=Pre-invite,Hyped Articles Message,2025-12-07,36,0
Type=Invoice,Payment Logo,2025-12-07,39,0
"Device=Mobile, Inverted=No, Products=No, Description=Yes, Link=Yes",Showstopper (Email),2025-12-07,1,0
Membership linked=false,Nike Exclusives,2025-12-07,36,0
"Platform=App, Description=02, Header=No",Detail - List,2025-12-07,2,0
"Platform=Desktop, Single colour=False",Colour Picker [Thumbnails],2025-12-07,4,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,3,1
"Type=Standard, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-12-07,34,0
"Type=Beauty, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-12-07,20,0
"Type=Default, Breakpoint=1280+",Outfit Cards (Web),2025-12-07,21,0
Type=Visa,Payment Logo,2025-12-07,31,0
"Platform=App, Real Data?=No",Detail - Tile,2025-12-07,2,0
"Sale=False, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-12-07,151,2
Property 1=Trade-in items card - No Eligible items,Wardrobe | Overview Cards (App),2025-12-07,1,0
HEADER,,2025-12-07,2,0
"Type=Default, Breakpoint=375-479",Outfit Cards (Web),2025-12-07,1,0
Property 1=Liked items card,Wardrobe | Overview Cards (App),2025-12-07,1,0
Type=Apple Pay,Payment Logo,2025-12-07,1,0
Platform=mWeb & Apps,DSA Report a legal concern,2025-12-07,45,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-12-07,24,0
Sponsored indicator,,2025-12-07,6978,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-12-07,9,0
"Platform=App & mWeb, Type=3 - Sell it back",USPs,2025-12-07,76,0
"Premise=Catalogue, Sold out=Off",Product Card Vertical,2025-12-07,7,1
"Platform=iOS, Type=Many images",.Image Gallery (deprecated),2025-12-07,39,0
"Platform=App & mWeb, Rating=High",Reviews/Read/Overview,2025-12-07,413,0
"Type=AFC, Breakpoint=375-479",Outfit Cards (Web),2025-12-07,1,0
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-12-07,4,0
Category=Bar,Detail - Box,2025-12-07,26,0
"Breakpoint=Mobile, Type=Standard",Incentive Banner,2025-12-07,2,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-12-07,1,0
"Device=Big Desktop, Carousel=Yes",Collection Card,2025-12-07,2,0
Viewport=mWeb/App,EA PDP Storytelling,2025-12-07,36,0
"Platform=App & mWeb, Sold & shipped=Zalando",Partner information,2025-12-07,157,0
"Platform=Desktop, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-12-07,47,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-12-07,50,0
"Type=Pre-owned, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-12-07,4,0
"Platform=Mobile web, Type=Single image",.Image Gallery (deprecated),2025-12-07,5,0
Type=American Express,Payment Logo,2025-12-07,30,0
"Platform=Web, Description=00, Header=No",Detail - List,2025-12-07,2,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-12-07,46,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,113,1
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-12-07,25,3
"Type=Beauty, Sale=True, Not available=False",Product Card | Cart,2025-12-07,8,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-12-07,2,0
"Single Size=False, State=Selected",Size Picker - Entry Point,2025-12-07,74,0
"Type=Standard, Size=768 - 1023, Header=Yes",Carousel ,2025-12-07,2,0
"Sale=True, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-12-07,79,1
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,4,0
"Platform=App, # Items=03, View All=No",Tile,2025-12-07,49,2
"Type=Branded, Breakpoint=375-479",Outfit Cards (Web),2025-12-07,1,0
"Type=Fashion, Sale=False, Flags=False, Delivery Type=None",Product Card Email,2025-12-07,24,0
"Type=Standard, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-12-07,1009,1
Proposition=Fashion,PDP - Full page,2025-12-07,7,0
Type=Mastercard,Payment Logo - square,2025-12-07,31,0
"Type=Standard, Colour=Default, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-12-07,26,0
"Type=Standard, Breakpoint=1280+",Product Card | Wardrobe (Web) - Liked,2025-12-07,141,0
Platform=App,Icon button - Edit,2025-12-07,4,0
"Sale=False, From (price)=False, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-12-07,12,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-12-07,21,1
"Platform=Apps, Follows Brand=false",Follow Brand,2025-12-07,34,0
"State=Selected, Type=Price, Description=On, Plus=Off, Caption=Off, Message=None",Radio button (Checkout),2025-12-07,2,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-12-07,54,0
"Device=MobileWeb/Apps, Images=No, Illustration=No",CCC Tiles (NCR),2025-12-07,32,0
"Breakpoint=Mobile, Insightful=False, Text review=True",Reviews/Read/Written Reviews,2025-12-07,6,0
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-12-07,27,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,29,0
"Type=Standard, Sale=False, Not available=True",Product Card | Cart,2025-12-07,2,1
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-12-07,1,0
"Type=Standard, Colour=White, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-12-07,2,0
"Type=Standard, Colour=Black, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-12-07,50,0
"Type=Standard, Sale=True, From (price)=True",Product Card | Catalogue (App),2025-12-07,54,0
"Single Size=False, State=Default",Size Picker - Entry Point,2025-12-07,126,0
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=True, Link=True",Incentive Banner,2025-12-07,1,0
"Device=App/Mobile, Label Color=Yes",Filtered View Card,2025-12-07,2,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-12-07,36,0
Platform=App & mWeb,"Brand + item name, pricing",2025-12-07,38,0
"Type=Default, Status=Unchecked",Product card | Returns,2025-12-07,10,0
Wardrobe | Title (App + mWeb),,2025-12-07,1,0
"Platform=App & mWeb, Type=2 - Returns",USPs,2025-12-07,37,0
"Type=Standard, Breakpoint=375 - 479",Product Card | Wardrobe (Web) - Liked,2025-12-07,3,4
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-12-07,9,0
Property 1=Owned items card - Empty,Wardrobe | Overview Cards (App),2025-12-07,2,0
"Platform=Apps, Single colour=False",Colour Picker [Thumbnails],2025-12-07,142,0
Product haptics,,2025-12-07,1,0
"Platform=App, Description=00, Header=No",Detail - List,2025-12-07,215,0
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-12-07,24,0
"Paragraph=false, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,1,0
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-12-07,6,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-12-07,1,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-12-07,18,0
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-12-07,145,0
Type=Diners Club,Payment Logo,2025-12-07,29,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-12-07,20,0
"Type=Outfit, Size=1280+, Header=Yes",Carousel ,2025-12-07,2,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-12-07,8,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,7,1
"Type=Beauty, Sale=False, Not available=False",Product Card | Cart,2025-12-07,1,0
PDP Accordion / Material & care,,2025-12-07,34,0
Type=Discover,Payment Logo,2025-12-07,29,0
Options=False,Newsletter banner (mWeb),2025-12-07,7,0
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-12-07,5,0
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-12-07,15,0
"Type=Beauty, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-12-07,85,0
Price Style=Default Current Price,,2025-12-07,44,0
"Type=Standard, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-12-07,203,0
"Type=Default, Sale=Yes, Plus Flag=Yes",Product Card | Horizontal (Outfits),2025-12-07,9,0
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-12-07,3,0
"Premise=Wardrobe app (Favourite), Not available / Sold out=Off",Product Card Horizontal,2025-12-07,2,0
Claim Type=Product,Sustainability Pills,2025-12-07,14,0
Message=Size recommendation,Size Advice,2025-12-07,192,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-12-07,5,0
"Platform=Desktop, Type=1 - Free Delivery + Returns",USPs,2025-12-07,32,0
"Type=Default, Sale=No, Plus Flag=No",Product Card | Horizontal (Outfits),2025-12-07,48,1
"Device=640, Inverted=No, Products=No, Description=Yes, Link=Yes",Showstopper (Email),2025-12-07,3,0
"Type=Beauty, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-12-07,29,0
"Breakpoint=Mobile, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-12-07,14,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,1,0
"Breakpoint=769+, Type=Standard",Product Card | Cart Web,2025-12-07,8,0
"Platform=App, Description=01, Header=No",Detail - List,2025-12-07,1,0
"Type=Default, Sale=Yes, Plus Flag=No",Product Card | Horizontal (Outfits),2025-12-07,13,1
"Premise=Outfits, Not available / Sold out=Off",Product Card Horizontal,2025-12-07,1,0
"Device=App/Mobile, Label Color=No",Filtered View Card,2025-12-07,2,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-12-07,1,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-12-07,3,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-12-07,4,0
"Platform=App & mWeb, Type=1 - Free Delivery + Returns",USPs,2025-12-07,109,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-12-07,13,0
"Type=Standard, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-12-07,1,0
Type=Default,Flag,2025-12-07,99,0
Inverted=True,Showstopper (Desktop 1280+),2025-12-07,2,0
"Sale=True, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-12-07,2239,0
"Platform=mWeb & apps, Status=Fashion - In stock",Size + Primary CTA + Wishlist,2025-12-07,28,0
"Type=Saved, Breakpoint=375-479",Outfit Cards (Web),2025-12-07,2,0
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-12-07,40,0
"Type=Standard, Sale=False, Not available=False",Product Card | Cart,2025-12-07,181,2
PDP Accordion / Details,,2025-12-07,68,0
"Platform=App & mWeb, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-12-07,2,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-12-07,10,0
Type=Bank Transfer,Payment Logo,2025-12-07,2,0
"Type=Standard, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-12-07,7,0
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-12-07,23,0
"Platform=Apps, Follows Brand=true",Follow Brand,2025-12-07,6,0
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-12-07,15,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=False",Sales Banner (mWeb),2025-12-07,1,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,2,0
"Platform=Web, Description=01, Header=Yes",Detail - List,2025-12-07,2,0
"Sale=False, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-12-07,80,0
"Type=Beauty, Size=375 - 479, Header=Yes",Carousel ,2025-12-07,4,0
"Type=Beauty, Sale=False, Flags=False, Delivery Type=None",Product Card Email,2025-12-07,45,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-12-07,14,0
Opened=False,PDP Accordion Base,2025-12-07,56,0
Options=False,Newsletter banner (mWeb),2025-12-07,9,0
Type=Branded,Outfit Cards (App),2025-12-07,1,0
"Platform=Web, Description=02, Header=No",Detail - List,2025-12-07,2,0
"Platform=App, Description=01, Header=Yes",Detail - List,2025-12-07,16,0
Platform=mWeb,Template | Catalogue Product cards,2025-12-07,1,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-12-07,9,0
"Platform=Apps, Single colour=True",Colour Picker [Thumbnails],2025-12-07,146,0
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-12-07,1,0
Platform=App & mWeb,"Brand + item name, pricing",2025-12-07,36,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-12-07,20,0
Category=Default,Detail - Box,2025-12-07,648,0
Type=Long distance item,Fulfillment flag,2025-12-07,16,0
"Type=Beauty, Sale=True, From (price)=True",Product Card | Catalogue (App),2025-12-07,20,0
"Type=Outfit, Size=375 - 479, Header=Yes",Carousel ,2025-12-07,124,0
"Type=Standard, Size=1280+, Header=No",Carousel ,2025-12-07,1,0
"Type=Sale, Platform=App & mWeb",🚧 [DEPRACATED] .Pricing,2025-12-07,1,0
Size=Small,Plus Logo,2025-12-07,30,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-12-07,455,7
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-12-07,1290,0
Platform=App & mWeb,"Brand + item name, pricing",2025-12-07,38,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-11-30,12,0
"Sale=True, From (price)=True, Breakpoint=1280+",🚧 [deprecated] Product price,2025-11-30,8,0
"Breakpoint=Mobile, Paragraph=False, Link=False, Image=True",Sales Banner (Email),2025-11-30,2,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-11-30,14,0
"Type=Beauty, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-11-30,8,0
Type=Liked - Standard,Product Card | Wardrobe (App),2025-11-30,10,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-11-30,2,0
Type=Card,Payment Logo,2025-11-30,1,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-11-30,19,0
Type=Third line,MC - Payment List Item,2025-11-30,1,0
Type=Diners Club,Payment Logo,2025-11-30,33,0
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-11-30,4,0
Type=Mastercard,Payment Logo - square,2025-11-30,59,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-11-30,10,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-11-30,9,0
"Platform=App, # Items=03, View All=No",Tile,2025-11-30,119,0
Membership linked=false,Nike Exclusives,2025-11-30,111,0
"Breakpoint=769+, Type=Beauty",Product Card | Cart Web,2025-11-30,2,0
"Breakpoint=Mobile, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-11-30,66,0
Inverted=False,Plus Showstopper (Desktop),2025-11-30,1,0
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-11-30,294,0
Type=PostePay,Payment Logo,2025-11-30,1,0
"Platform=Desktop, Type=2 - Returns",USPs,2025-11-30,18,0
