component_name,component_set_name,week,insertions,detachments
Icon - Partner Brands,,2025-06-15,7,0
"Platform=App, Type=Icon, Size=Medium, State=Default",Link,2025-06-15,125,0
"Expanded=off, Level=Level 1, State=Default",Accordion (Large),2025-06-15,7,0
"Type=Tertiary, State=Default, Size=Small",Button,2025-06-15,389,3
Icon - Gift Card,,2025-06-15,107,0
"State=Hover, Size=Medium",Text buttons,2025-06-15,2,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-06-15,26,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-06-15,31,0
Icon - Clothing,,2025-06-15,142,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-06-15,23,0
"Type=Single/Multiselect, State=Deselected",List - Controls,2025-06-15,24,0
"Platform=App, Type=Standard, Size=Medium, State=Default",Link,2025-06-15,34,0
Type=Vertical,Checkbox group,2025-06-15,1,0
Icon - Recycle,,2025-06-15,7,0
"Platform=Web, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-15,170,0
"Checked=On, State=Selected",Checkbox,2025-06-15,191,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-06-15,1,0
"State=Selected, Platform=App & mWeb",Filter Dropdown Trigger,2025-06-15,11,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-06-15,7,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-06-15,74,0
"Type=Follow, State=Deselected",List - Controls,2025-06-15,2,0
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-15,102,0
"Orientation=Vertical, State=Initial",Video (Web),2025-06-15,8,0
Breakpoint=Desktop 1024 <-> +1280,Carousel Header (Web),2025-06-15,8,0
"Expanded=Off, State=Default, Style=Bold",Accordion (Default),2025-06-15,378,0
Icon - Hourglass Rotating,,2025-06-15,5,0
Icon - Bell Set (Outlined),,2025-06-15,33,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-06-15,231,0
Icon - Radio,,2025-06-15,187,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-06-15,10,0
Alignment=Fixed,Tabs group,2025-06-15,6,0
"Platform=Web, Type=Navigation link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-06-15,24,0
"Left action=Back (Arrow), Action=Icon",Top bar (iOS),2025-06-15,371,1
"State=Selected, Type=Swatch",🚧 [DEPRECATED] Selector,2025-06-15,1,0
"Breakpoint=1024 (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-06-15,4,0
"State=Default, Label=No, Optional=Off, Message=Error, Icon=None",Text input,2025-06-15,5,0
Breakpoints=375 - 1023,Header,2025-06-15,83,0
Icon - Thumbhole,,2025-06-15,87,0
Icon - Ruler,,2025-06-15,11,0
"Platform=App, Outline=Off",Icon button - Remove Close,2025-06-15,598,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-06-15,270,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-06-15,7,0
Icon - View grid,,2025-06-15,24,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-06-15,2,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-06-15,96,0
Type=2 Levels,Category tree,2025-06-15,1,0
Icon - Size Body,,2025-06-15,110,1
Icon -  Add,,2025-06-15,348,1
Icon - Heart (Outlined),,2025-06-15,797,0
Icon - Truck Plus,,2025-06-15,27,1
Country=Italy (IT),Country flag,2025-06-15,1,0
"Type=Single/Multi-select, Lines=Multi, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-06-15,5,0
Size=12px (XS),Spacer,2025-06-15,333,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-06-15,5,0
Platform=iOS,Top bar catalogue,2025-06-15,21,0
Icon - Box,,2025-06-15,178,0
Icon - Donate,,2025-06-15,3,0
Type=Subtle,🚧 [DEPRECATED] Plus short,2025-06-15,205,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-06-15,57,0
"Type=Single/Multi-select, Lines=Single, State=Selected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-06-15,2,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-06-15,6,2
Table column,,2025-06-15,229,0
"Number=Double, Resize=Original",Badge,2025-06-15,71,0
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-06-15,184,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-06-15,25,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-06-15,14,0
"With icon=True, State=Selected, Size=Small",Follow button,2025-06-15,60,0
Icon - Gift Box,,2025-06-15,72,0
Icon - Email Approved,,2025-06-15,32,0
Icon - Flag,,2025-06-15,67,0
"Platform=Web, Type=Icon link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-06-15,17,0
Icon - Factory,,2025-06-15,28,0
Pill,,2025-06-15,11363,0
Color=Original,🚧 [DEPRECATED] Zalando Plus Pill Logo (Wordmark),2025-06-15,115,0
"Platform=App, Type=Default",Notifications,2025-06-15,15,0
Icon - Expand,,2025-06-15,10,0
"Platform=Web, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-15,121,0
"Type=Switch, Lines=Multi, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-06-15,52,0
Size=36px (L),Spacer,2025-06-15,54,0
Icon - Weights,,2025-06-15,44,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-06-15,1533,2
"Direction=Horizontal, Text=1 Row, State=Selected, Type=Number",Progress Stepper,2025-06-15,4,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-06-15,1,0
"State=Selected, Size=Large",Text buttons,2025-06-15,1,0
"Platform=iOS, CTA Length=Short, Intention=Ping",Dialog (App),2025-06-15,3,0
Icon - Email,,2025-06-15,25,0
Type=Light mode,Home indicator (iOS),2025-06-15,1904,0
"Platform=iOS, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-06-15,275,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-15,32,0
Platform=App,Icon button - More,2025-06-15,2,0
Icon - Skincare,,2025-06-15,2,0
"Buttons=Horizontal, Visual=None",Tooltip,2025-06-15,2,0
Type=4. Third Party,Image ratio,2025-06-15,2,0
mWeb / Safari search bar,,2025-06-15,20,0
Icon - Zalando Logo Mark (Filled),,2025-06-15,1586,0
"State=Default, Label=Yes, Optional=On, Message=Informative, Icon=None",Text input,2025-06-15,0,1
Icon - Credit Card,,2025-06-15,4,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-06-15,3,0
"Type=Default, State=Selected w/Badge",Selector,2025-06-15,1,0
"Type=Default, State=Hover, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-06-15,3,0
Icon - Hoodies,,2025-06-15,3,0
Pill highlight,,2025-06-15,142,0
Icon - Shoes (High Heels),,2025-06-15,64,0
Icon - Microphone,,2025-06-15,72,1
Icon - Location,,2025-06-15,53,1
"States=Completed, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-06-15,3,0
"State=Default, Optional=No, Message=None",Text area,2025-06-15,30,0
Icon - Shoes (Soccer),,2025-06-15,1,0
State=Expanded,🚧 [DEPRECATED] Expandable container,2025-06-15,1,0
Icon - Chevron Left,,2025-06-15,25,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-15,116,0
Icon - Protection,,2025-06-15,15,0
Icon - Radio dashed,,2025-06-15,46,0
"Buttons=None, Visual=None",Tooltip,2025-06-15,17,7
"Platform=Web, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-06-15,969,0
"Platform=App, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-06-15,57,0
"States=Selected, Type=Number, Orientation=Vertical, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-06-15,52,0
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-06-15,105,1
Icon - Share (Android),,2025-06-15,2,0
Icon - Two Layers,,2025-06-15,1,0
Icon - Sale,,2025-06-15,344,0
"Platform=iOS, CTA Length=Short, Intention=Inform",Dialog (App),2025-06-15,6,0
"Left action=Close (X), Number of titles=1, Right Action=None",Top bar (Android),2025-06-15,3,0
Icon - Encrypted,,2025-06-15,13,0
Icon - Information,,2025-06-15,3695,1
Breakpoints=1280+,Footer,2025-06-15,21,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-06-15,778,0
Icon - Download,,2025-06-15,102,0
Icon -  Avatar C,,2025-06-15,12,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-06-15,31,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-06-15,104,0
"Type=Primary, State=Default, Size=Default",Button,2025-06-15,3138,1
Icon - Rocket,,2025-06-15,12,0
Icon - Magnifying glass with plus,,2025-06-15,57,0
Icon - Newsletter,,2025-06-15,12,0
"Direction=Horizontal, Text=None, State=Completed, Type=Icon",Progress Stepper,2025-06-15,9,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-06-15,59,1
Icon - Confetti,,2025-06-15,35,0
Icon - Chevron Up,,2025-06-15,144,0
"Left action=None, Action=Icon",Top bar (iOS),2025-06-15,4,0
"Type=Secondary, State=Loading, Size=Default",Button,2025-06-15,3,0
Icon - Search History,,2025-06-15,309,0
Icon - Bell Set (Filled),,2025-06-15,21,0
State=Selected,Reminder button,2025-06-15,120,0
"Direction=Vertical, Text=None, State=Selected, Type=Number",Progress Stepper,2025-06-15,1,1
"Platform=Web, Type=Success",Notifications,2025-06-15,11,0
"Left action=Close (X), Action=Text action",Top bar (iOS),2025-06-15,86,0
"Expanded=off, Level=Level 2, State=Default",Accordion (Large),2025-06-15,59,0
Icon - Gear,,2025-06-15,78,0
"State=Default, Badge=No",Dropdown Icon Trigger,2025-06-15,334,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-06-15,12,0
Icon - Headset,,2025-06-15,5,0
Type=1. Portrait,Image ratio,2025-06-15,22,0
Icon - Clock,,2025-06-15,161,0
"Platform=Web, Type=Standard, Size=Medium, State=Default",Link,2025-06-15,226,0
"Platform=Web, Type=Standard, Size=Medium, State=Hover",Link,2025-06-15,24,0
Type=Vertical,Checkbox group,2025-06-15,3,0
Icon - Pullovers & Knitwear,,2025-06-15,4,0
"Type=Default, State=Active, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-06-15,8,0
"Type=🚧 [DEPRECATED] Logo, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-06-15,3,0
Icon - Shoes (Sports shoes - Kids),,2025-06-15,44,0
Icon - Size Body,,2025-06-08,92,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-08,14,0
"State=Default, Type=Default",🚧 [DEPRECATED] Selector,2025-06-08,1760,0
"Platform=Mobile/App, Link color=White, Overlay=Off",Embedded Navigation,2025-06-08,1,0
Icon -  Add,,2025-06-08,271,0
"Platform=Web, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-08,338,0
Platform=App,Icon button - More,2025-06-08,289,1
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-06-08,317,0
"State=Default, Level=1",List - Item (Large),2025-06-08,1,0
Progress Stepper Caret,,2025-06-08,30,0
Progress Stepper Message,,2025-06-08,31,0
"Platform=Web, Type=Standard link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-06-08,66,0
Icon - Radio,,2025-06-08,99,0
Icon - Chevron Up,,2025-06-08,192,1
Platform=iOS,Top bar catalogue,2025-06-08,223,0
Icon - Star Sparkle,,2025-06-08,20,1
"State=Default, Label=No, Optional=Off, Message=None, Icon=Trailing",Text input,2025-06-08,51,0
Alignment=Fixed,Tabs group,2025-06-08,131,0
Icon - Confetti,,2025-06-08,3,0
Icon - Shapes (Grid),,2025-06-08,13,0
"Breakpoint=1024 (Desktop), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-06-08,12,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-06-08,133,0
"Type=Category, Platform=iOS, State=Focused (Empty)",🚧 [DEPRECATED] Search bar,2025-06-08,26,0
Icon - Instagram,,2025-06-08,7,0
"Type=With label, State=Default",Rating stars,2025-06-08,331,0
Icon - Full Length Mirror,,2025-06-08,5,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-06-08,7,0
"Platform=iOS, CTA Length=Short, Intention=Ping",Dialog (App),2025-06-08,6,0
Icon - Gear,,2025-06-08,5,1
Icon - Clock,,2025-06-08,66,0
Icon - Camera,,2025-06-08,7,0
Icon - Checkmark,,2025-06-08,462,3
Icon - Truck (Returns),,2025-06-08,9,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-06-08,149,0
Icon - Flag,,2025-06-08,234,0
Icon - Bell Set (Filled),,2025-06-08,22,0
Icon - Box Mixed,,2025-06-08,1,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-06-08,6,0
Icon - Microphone,,2025-06-08,51,0
"Viewport=iOS: 375+, Selected tab=Home",Navigation bar,2025-06-08,1004,0
"Viewport=iOS: 320-374, Selected tab=Home",Navigation bar,2025-06-08,2,0
Table column,,2025-06-08,184,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-06-08,222,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-06-08,31,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-06-08,129,0
"States=Disabled, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-06-08,1420,0
"Platform=App, Type=Error, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-06-08,4,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-06-08,14,0
"Type=Default, State=Hover, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-06-08,1,0
"Platform=App, Outline=Off",Icon button - Remove Close,2025-06-08,415,0
Type=1. Portrait,Image ratio,2025-06-08,13,0
Platform=Web,Icon button - More,2025-06-08,51,0
Icon - Magnifying glass with lines,,2025-06-08,13,0
Icon - Zalando Logo Mark (Outlined),,2025-06-08,9,0
Icon - Expand,,2025-06-08,18,0
Size=4px (XXXS),Spacer,2025-06-08,187,0
Type=8. Square,Image ratio,2025-06-08,756,0
Icon - New,,2025-06-08,105,0
Type=Informative,Input message,2025-06-08,324,0
Icon - Calendar (100 days),,2025-06-08,1,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-06-08,34,0
"Platform=Web, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-06-08,8,0
Icon - Pencil,,2025-06-08,583,0
Platform=App / mWeb,List - Headers,2025-06-08,49,0
"Direction=Horizontal, Text=None, State=Inactive, Type=Icon",Progress Stepper,2025-06-08,95,0
Icon - Face Positive (Outlined),,2025-06-08,28,1
Type=Positive,Flag,2025-06-08,3716,0
"States=Completed, Type=Number, Orientation=Horizontal, Text=Two",🚧 [DEPRECATED] Progress Stepper,2025-06-08,6,0
"Platform=App, Size=Large (48x48), Outline=No, State=Selected",Icon button - Wishlist,2025-06-08,1,0
"Platform=App, Type=Standard, Size=Small, State=Default",Link,2025-06-08,53,0
Icon - Heart (Outlined),,2025-06-08,622,1
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-06-08,38,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-06-08,0,1
Country=Italy (IT),Country flag,2025-06-08,1,0
Icon - Two Half Layers,,2025-06-08,1,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-06-08,1,0
Icon - Finish,,2025-06-08,254,0
Platform=Web,Icon button - More,2025-06-08,45,0
"Type=Primary, State=Default, Size=Default",Button,2025-06-08,2654,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-06-08,376,0
"Platform=Web, State=Default",Icon button - Trade-in,2025-06-08,8,0
"Viewport=iOS: 375+, Selected tab=User account",Navigation bar,2025-06-08,10,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-06-08,46,1
"Left action=Back (Arrow), Action=Text action",Top bar (iOS),2025-06-08,219,2
"Platform=iOS, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-06-08,19,0
"Platform=iOS, CTA Length=Long, Intention=Ping",Dialog (App),2025-06-08,3,0
Size=12px (XS),Spacer,2025-06-08,80,0
"With icon=True, State=Default, Size=Small",Follow button,2025-06-08,435,0
"Platform=Web, Type=Default, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-06-08,6,0
Icon - Cross (X) (Circle - Outlined),,2025-06-08,107,0
"Type=Tertiary, State=Disabled, Size=Default",Button,2025-06-08,1,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-06-08,167,0
"Buttons=Vertical, Visual=None",Tooltip,2025-06-08,2,1
"Buttons=Single, Visual=None",Tooltip,2025-06-08,2,1
Icon - Mirror,,2025-06-08,9,0
Type=Vertical,Checkbox group,2025-06-08,6,0
Icon - Hourglass Rotating,,2025-06-08,1,0
Icon - Expand Arrow,,2025-06-08,61,0
"State=Selected, Platform=Web",Filter Dropdown Trigger,2025-06-08,10,0
"Direction=Horizontal, Text=None, State=Completed, Type=Icon",Progress Stepper,2025-06-08,62,0
"Platform=Web, Type=Icon, Size=Large, State=Default",Link,2025-06-08,28,0
Icon - T-shirts,,2025-06-08,6,0
Icon - Chevron Left,,2025-06-08,7,0
Icon - Play,,2025-06-08,381,0
Icon - Clothing,,2025-06-08,103,0
"State=Deselected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-06-08,16,0
Icon - Copy,,2025-06-08,119,0
"Type=Switch, Lines=Multi, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-06-08,1,0
Icon - Box Trade-in,,2025-06-08,122,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-06-08,4287,0
Icon - View grid,,2025-06-08,19,1
Country=Germany (DE),Country flag,2025-06-08,2,0
Icon - Jeans,,2025-06-08,14,0
"Expanded=On, State=Default, Style=Bold",Accordion (Default),2025-06-08,5,0
Icon - Secure Payment,,2025-06-08,10,0
"Platform=Web, Type=Navigation link, State=Hover (web), Size=Small",🚧 [DEPRECATED] Link,2025-06-08,18,0
Icon -  Arrow (Down),,2025-06-08,6,0
State=Deselected,Radio button,2025-06-08,202,0
"State=Active, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-06-08,13,0
Icon - More,,2025-06-08,902,0
"Platform=Web, Type=Standard, Size=Medium, State=Hover",Link,2025-06-08,8,0
Type=Dark mode,Home indicator (iOS),2025-06-08,2,0
"With icon=False, State=Default, Size=Small",Follow button,2025-06-08,5,0
"Direction=Vertical, Text=None, State=Completed, Type=Number",Progress Stepper,2025-06-08,2,0
Type=5. Quarterback,Image ratio,2025-06-08,2,1
"Direction=Horizontal, Text=None, State=Selected, Type=Icon",Progress Stepper,2025-06-08,36,0
"Left action=None, Action=None",Top bar (iOS),2025-06-08,4,0
"State=Selected, Description=Off, Message=None",🚧 [DEPRECATED] Radio button,2025-06-08,529,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-06-08,23,0
"Expanded=on, Level=Level 1, State=Default",Accordion (Large),2025-06-08,10,0
"Platform=App, Type=Success, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-06-08,11,0
